Date,TAM,TAN,TA1,POM,PON,POX,PRM,PRN,PRX,RR,SA,SD,SLAG
29/07/2000,13.5,12.3,17.0,1007.7,1007.3,1008.1,1013.7,1013.3,1014.1,-1.0,0.0,-1.0,-1.0
30/07/2000,12.0,10.7,13.8,1010.2,1009.1,1011.1,1016.3,1015.2,1017.2,-1.0,0.0,-1.0,-1.0
31/07/2000,12.0,10.8,14.7,1012.7,1012.5,1013.2,1018.8,1018.6,1019.3,-1.0,0.0,-1.0,-1.0
01/08/2000,13.3,11.0,16.2,1008.2,1007.2,1009.4,1014.3,1013.2,1015.5,-1.0,0.0,-1.0,-1.0
02/08/2000,15.1,12.6,19.0,1004.3,1004.2,1004.4,1010.2,1010.1,1010.4,-1.0,0.0,-1.0,-1.0
03/08/2000,14.7,11.9,18.2,1006.4,1005.1,1007.7,1012.4,1011.1,1013.7,-1.0,0.0,-1.0,-1.0
04/08/2000,12.5,12.0,14.9,1010.1,1009.6,1010.7,1016.2,1015.6,1016.8,-1.0,0.0,-1.0,-1.0
05/08/2000,12.9,11.5,14.9,1011.2,1010.6,1012.2,1017.3,1016.7,1018.3,-1.0,0.0,-1.0,-1.0
06/08/2000,11.9,9.5,13.9,1006.3,1004.5,1008.4,1012.3,1010.5,1014.5,-1.0,0.0,-1.0,-1.0
07/08/2000,10.2,8.8,12.2,1008.5,1008.2,1008.9,1014.6,1014.3,1015.0,-1.0,0.0,-1.0,-1.0
08/08/2000,10.4,8.5,12.9,1010.1,1009.1,1011.0,1016.2,1015.3,1017.1,-1.0,0.0,-1.0,-1.0
09/08/2000,11.6,7.2,15.5,1010.3,1008.8,1011.6,1016.4,1014.8,1017.8,-1.0,0.0,-1.0,-1.0
10/08/2000,13.1,8.8,17.1,1001.3,999.7,1003.1,1007.3,1005.7,1009.2,-1.0,0.0,-1.0,-1.0
11/08/2000,13.1,12.5,14.8,1001.8,999.6,1003.6,1007.8,1005.6,1009.6,-1.0,0.0,-1.0,-1.0
12/08/2000,12.2,8.0,15.6,1006.6,1005.6,1007.3,1012.7,1011.7,1013.3,-1.0,0.0,-1.0,-1.0
13/08/2000,14.8,10.0,20.1,1010.8,1009.5,1012.4,1016.8,1015.5,1018.5,-1.0,0.0,-1.0,-1.0
14/08/2000,14.6,12.7,16.1,1005.0,1001.8,1008.1,1011.0,1007.7,1014.1,-1.0,0.0,-1.0,-1.0
15/08/2000,13.6,12.2,16.8,1003.6,1002.7,1004.8,1009.6,1008.7,1010.8,-1.0,0.0,-1.0,-1.0
16/08/2000,14.1,12.1,17.1,1001.9,1000.8,1002.6,1007.9,1006.7,1008.5,-1.0,0.0,-1.0,-1.0
17/08/2000,12.8,10.9,15.6,998.7,998.4,998.9,1004.7,1004.4,1004.9,-1.0,0.0,-1.0,-1.0
18/08/2000,12.5,10.8,16.0,1001.2,999.3,1002.8,1007.2,1005.3,1008.8,-1.0,0.0,-1.0,0.0
19/08/2000,13.0,9.6,17.1,1004.5,1002.4,1005.8,1010.6,1008.4,1011.8,-1.0,0.0,-1.0,-1.0
20/08/2000,12.9,11.2,16.8,997.9,996.7,999.5,1003.9,1002.7,1005.5,-1.0,0.0,-1.0,-1.0
21/08/2000,12.5,11.2,14.6,1005.0,1002.7,1007.3,1011.0,1008.8,1013.3,-1.0,0.0,-1.0,-1.0
22/08/2000,12.1,8.6,15.6,1011.4,1009.7,1013.1,1017.5,1015.8,1019.2,-1.0,0.0,-1.0,-1.0
23/08/2000,10.4,8.6,13.5,1014.4,1012.9,1015.3,1020.6,1019.0,1021.5,-1.0,0.0,-1.0,-1.0
24/08/2000,12.5,10.4,15.1,1005.8,1002.2,1009.9,1011.9,1008.4,1015.9,-1.0,0.0,-1.0,-1.0
25/08/2000,13.7,11.7,16.2,1014.9,1014.0,1015.6,1021.0,1020.1,1021.7,-1.0,0.0,-1.0,-1.0
26/08/2000,13.5,9.5,18.0,1011.1,1009.4,1012.5,1017.1,1015.4,1018.6,-1.0,0.0,-1.0,-1.0
27/08/2000,15.5,11.4,19.7,1006.9,1006.0,1008.5,1012.8,1011.9,1014.5,-1.0,0.0,-1.0,-1.0
28/08/2000,13.9,13.2,15.4,1010.1,1009.9,1010.3,1016.2,1015.9,1016.4,-1.0,0.0,-1.0,-1.0
29/08/2000,13.6,12.9,14.7,1008.3,1008.1,1008.7,1014.3,1014.1,1014.7,-1.0,0.0,-1.0,-1.0
30/08/2000,12.9,12.3,14.6,1006.6,1006.0,1007.0,1012.6,1012.0,1013.0,-1.0,0.0,-1.0,-1.0
31/08/2000,11.8,8.6,13.5,1004.7,1004.2,1005.0,1010.7,1010.2,1011.1,-1.0,0.0,-1.0,-1.0
01/09/2000,12.7,9.3,16.8,1000.8,1000.0,1001.6,1006.8,1006.0,1007.7,-1.0,0.0,-1.0,-1.0
02/09/2000,13.2,10.1,16.7,998.5,997.9,999.4,1004.4,1003.9,1005.4,-1.0,0.0,-1.0,-1.0
03/09/2000,11.6,8.4,15.1,1007.0,1005.2,1008.6,1013.1,1011.4,1014.6,-1.0,0.0,-1.0,-1.0
04/09/2000,10.1,7.5,15.1,1012.1,1011.5,1012.6,1018.2,1017.7,1018.7,-1.0,0.0,-1.0,-1.0
05/09/2000,11.1,9.1,13.5,1009.5,1007.2,1011.2,1015.6,1013.2,1017.3,-1.0,0.0,-1.0,-1.0
06/09/2000,12.8,10.7,15.2,995.8,994.0,998.6,1001.7,999.9,1004.6,-1.0,0.0,-1.0,-1.0
07/09/2000,11.8,10.9,13.5,995.9,993.4,997.2,1001.9,999.4,1003.2,-1.0,0.0,-1.0,-1.0
08/09/2000,13.2,10.9,14.8,998.5,996.4,999.6,1004.5,1002.4,1005.6,-1.0,0.0,-1.0,-1.0
09/09/2000,11.7,9.5,13.4,1004.6,1001.4,1007.6,1010.6,1007.4,1013.7,-1.0,0.0,-1.0,0.0
10/09/2000,11.2,9.9,13.4,1011.1,1009.1,1012.9,1017.2,1015.2,1019.0,-1.0,0.0,-1.0,-1.0
11/09/2000,9.6,7.0,13.2,1014.2,1012.6,1015.1,1020.4,1018.7,1021.3,-1.0,0.0,-1.0,-1.0
12/09/2000,9.8,3.8,16.4,1007.9,1006.1,1009.4,1014.0,1012.1,1015.6,-1.0,0.0,-1.0,-1.0
13/09/2000,11.7,7.7,16.6,1007.2,1006.5,1007.8,1013.3,1012.7,1013.8,-1.0,0.0,-1.0,-1.0
14/09/2000,12.8,9.8,16.7,1010.5,1009.9,1011.2,1016.6,1016.0,1017.2,-1.0,0.0,-1.0,-1.0
15/09/2000,12.7,9.7,15.0,1007.1,1005.5,1008.2,1013.1,1011.5,1014.3,-1.0,0.0,-1.0,-1.0
16/09/2000,12.3,11.8,14.0,1004.3,1003.6,1004.8,1010.3,1009.7,1010.8,-1.0,0.0,-1.0,-1.0
17/09/2000,10.9,10.3,12.4,1001.9,1001.0,1002.6,1008.0,1007.1,1008.7,-1.0,0.0,-1.0,-1.0
18/09/2000,13.5,10.3,16.5,996.0,995.4,996.3,1002.0,1001.3,1002.3,-1.0,0.0,-1.0,-1.0
19/09/2000,15.5,12.4,18.2,1004.2,1000.4,1007.4,1010.1,1006.3,1013.4,-1.0,0.0,-1.0,-1.0
20/09/2000,12.0,5.1,19.0,1010.1,1009.3,1011.1,1016.2,1015.5,1017.1,-1.0,0.0,-1.0,-1.0
21/09/2000,12.1,8.9,16.1,1015.3,1014.1,1016.1,1021.4,1020.2,1022.1,-1.0,0.0,-1.0,-1.0
22/09/2000,12.3,7.3,15.7,1014.1,1013.2,1015.1,1020.2,1019.3,1021.3,-1.0,0.0,-1.0,-1.0
23/09/2000,14.6,12.1,17.0,1020.1,1019.0,1020.9,1026.2,1025.1,1026.9,-1.0,0.0,-1.0,-1.0
24/09/2000,13.4,11.7,18.0,1020.8,1020.0,1021.3,1026.9,1026.1,1027.3,-1.0,0.0,-1.0,-1.0
25/09/2000,10.7,6.1,16.7,1019.7,1019.0,1020.1,1025.9,1025.1,1026.4,-1.0,0.0,-1.0,-1.0
26/09/2000,11.0,6.8,15.0,1017.5,1015.5,1019.0,1023.6,1021.7,1025.2,-1.0,0.0,-1.0,-1.0
27/09/2000,12.4,6.6,15.6,1002.3,998.0,1007.3,1008.3,1003.9,1013.4,-1.0,0.0,-1.0,-1.0
28/09/2000,13.3,11.8,15.7,992.3,990.5,993.9,998.2,996.4,999.9,-1.0,0.0,-1.0,-1.0
29/09/2000,12.2,9.3,14.0,999.5,997.4,1001.7,1005.5,1003.4,1007.7,-1.0,0.0,-1.0,-1.0
30/09/2000,14.8,10.9,19.4,1003.6,1003.1,1004.0,1009.6,1009.0,1009.9,-1.0,0.0,-1.0,-1.0
01/10/2000,12.3,9.4,16.2,999.8,997.6,1001.8,1005.8,1003.6,1007.9,-1.0,0.0,-1.0,-1.0
02/10/2000,11.8,9.7,13.9,996.7,995.7,998.1,1002.7,1001.7,1004.1,-1.0,0.0,-1.0,-1.0
03/10/2000,12.8,11.5,14.1,1005.0,1003.1,1006.0,1011.0,1009.1,1012.0,-1.0,0.0,-1.0,-1.0
04/10/2000,13.3,11.5,15.3,1003.1,1001.8,1004.6,1009.1,1007.8,1010.7,-1.0,0.0,-1.0,-1.0
05/10/2000,11.6,10.0,13.4,1005.0,1004.3,1005.4,1011.1,1010.4,1011.5,-1.0,0.0,-1.0,-1.0
06/10/2000,11.0,9.2,13.1,1008.5,1005.8,1010.9,1014.6,1011.9,1017.0,-1.0,0.0,-1.0,-1.0
07/10/2000,12.1,10.1,15.2,1013.1,1011.8,1013.9,1019.2,1017.9,1020.0,-1.0,0.0,-1.0,-1.0
08/10/2000,10.4,9.0,12.0,1003.3,1002.6,1004.0,1009.4,1008.7,1010.1,-1.0,0.0,-1.0,-1.0
09/10/2000,7.5,6.4,9.4,997.9,997.2,999.3,1004.0,1003.3,1005.4,-1.0,0.0,-1.0,-1.0
10/10/2000,9.7,3.3,13.6,984.9,979.4,990.0,990.8,985.2,996.1,-1.0,0.0,-1.0,-1.0
11/10/2000,12.3,9.8,14.5,980.4,979.0,981.7,986.3,984.9,987.6,-1.0,0.0,-1.0,-1.0
12/10/2000,12.9,10.9,15.3,989.6,985.6,992.9,995.5,991.6,998.8,-1.0,0.0,-1.0,-1.0
13/10/2000,11.8,9.8,14.3,1000.2,998.9,1001.3,1006.2,1004.9,1007.4,-1.0,0.0,-1.0,-1.0
14/10/2000,10.6,9.7,12.0,1002.5,1000.6,1003.9,1008.6,1006.7,1010.0,-1.0,0.0,-1.0,-1.0
15/10/2000,11.0,9.5,12.3,1008.2,1007.5,1008.9,1014.3,1013.6,1014.9,-1.0,0.0,-1.0,-1.0
16/10/2000,11.1,8.8,17.3,999.9,997.2,1003.8,1005.9,1003.2,1009.9,-1.0,0.0,-1.0,-1.0
17/10/2000,11.1,9.8,15.8,1004.2,996.1,1010.2,1010.2,1002.1,1016.3,-1.0,0.0,-1.0,-1.0
18/10/2000,10.1,9.5,11.4,1005.2,1004.2,1006.7,1011.3,1010.3,1012.8,-1.0,0.0,-1.0,-1.0
19/10/2000,9.1,8.0,11.8,1005.6,1005.1,1006.4,1011.8,1011.2,1012.6,-1.0,0.0,-1.0,-1.0
20/10/2000,9.7,8.1,12.4,1015.5,1014.5,1016.7,1021.7,1020.7,1022.9,-1.0,0.0,-1.0,-1.0
21/10/2000,10.2,8.5,11.0,1007.9,1006.9,1009.1,1014.0,1013.0,1015.2,-1.0,0.0,-1.0,-1.0
22/10/2000,8.1,6.2,11.2,1016.0,1014.8,1017.4,1022.2,1021.0,1023.6,-1.0,0.0,-1.0,-1.0
23/10/2000,9.8,7.3,12.0,1001.6,996.6,1005.8,1007.7,1002.6,1012.0,-1.0,0.0,-1.0,-1.0
24/10/2000,9.4,8.6,11.3,988.7,987.3,990.4,994.7,993.3,996.4,-1.0,0.0,-1.0,-1.0
25/10/2000,8.6,8.0,10.2,982.1,978.6,986.8,988.1,984.6,992.8,-1.0,0.0,-1.0,-1.0
26/10/2000,7.9,6.4,10.6,986.3,981.8,990.7,992.3,987.8,996.8,-1.0,0.0,-1.0,-1.0
27/10/2000,8.3,5.9,9.8,997.2,996.1,998.4,1003.2,1002.2,1004.4,-1.0,0.0,-1.0,-1.0
28/10/2000,8.8,6.8,10.2,998.5,996.9,999.9,1004.6,1003.0,1005.9,-1.0,0.0,-1.0,-1.0
29/10/2000,8.4,6.9,10.7,980.9,980.4,981.9,986.9,986.4,987.9,-1.0,0.0,-1.0,-1.0
30/10/2000,9.0,6.1,11.2,964.5,954.6,970.9,970.3,960.4,976.8,-1.0,0.0,-1.0,-1.0
31/10/2000,7.8,6.2,10.9,961.2,953.1,968.1,967.1,958.9,974.0,-1.0,0.0,-1.0,-1.0
01/11/2000,7.0,5.9,8.6,976.9,976.4,978.0,982.9,982.4,984.0,-1.0,0.0,-1.0,-1.0
02/11/2000,6.2,4.4,8.0,985.5,981.5,988.3,991.4,987.6,994.0,-1.0,0.0,-1.0,-1.0
03/11/2000,9.3,5.0,10.3,979.8,979.3,980.5,985.7,985.2,986.4,-1.0,0.0,-1.0,-1.0
04/11/2000,7.3,5.8,9.7,988.6,986.0,991.2,994.6,992.0,997.3,-1.0,0.0,-1.0,-1.0
05/11/2000,6.6,4.8,8.6,993.4,993.2,993.5,999.5,999.3,999.6,-1.0,0.0,-1.0,-1.0
06/11/2000,5.5,3.9,8.0,995.9,995.2,996.9,1002.1,1001.4,1003.0,-1.0,0.0,-1.0,-1.0
07/11/2000,8.5,4.3,10.4,987.4,982.7,991.7,993.4,988.6,997.8,-1.0,0.0,-1.0,-1.0
08/11/2000,9.2,7.8,10.8,982.9,982.0,983.7,988.8,987.9,989.7,-1.0,0.0,-1.0,-1.0
09/11/2000,6.5,4.2,8.5,989.3,986.7,991.7,995.4,992.7,997.8,-1.0,0.0,-1.0,-1.0
10/11/2000,5.9,2.8,9.5,996.6,994.8,998.2,1002.7,1000.9,1004.4,-1.0,0.0,-1.0,-1.0
11/11/2000,7.5,4.5,8.9,997.8,994.7,999.5,1003.9,1000.8,1005.7,-1.0,0.0,-1.0,-1.0
12/11/2000,7.6,6.8,9.5,985.6,983.4,987.6,991.6,989.4,993.6,-1.0,0.0,-1.0,-1.0
13/11/2000,6.7,5.9,8.6,982.6,981.2,983.8,988.6,987.2,989.9,-1.0,0.0,-1.0,-1.0
14/11/2000,6.0,4.5,7.8,993.6,990.4,996.8,999.8,996.5,1003.0,-1.0,0.0,-1.0,-1.0
15/11/2000,6.6,5.0,8.2,998.7,997.8,999.1,1004.8,1003.9,1005.3,-1.0,0.0,-1.0,-1.0
16/11/2000,7.6,4.8,9.0,995.7,994.3,996.5,1001.8,1000.4,1002.6,-1.0,0.0,-1.0,-1.0
17/11/2000,7.4,5.4,11.2,995.4,992.4,997.3,1001.5,998.5,1003.4,-1.0,0.0,-1.0,-1.0
18/11/2000,6.2,5.1,7.3,987.6,980.8,993.4,993.6,986.8,999.5,-1.0,0.0,-1.0,-1.0
19/11/2000,1.7,0.9,7.3,982.9,982.0,983.7,989.0,988.1,989.8,-1.0,0.0,-1.0,-1.0
20/11/2000,6.3,1.2,8.1,994.1,991.4,996.7,1000.2,997.5,1002.8,-1.0,0.0,-1.0,-1.0
21/11/2000,7.9,4.6,9.7,1000.6,999.4,1001.3,1006.7,1005.5,1007.4,-1.0,0.0,-1.0,-1.0
22/11/2000,7.6,3.5,8.7,992.4,990.2,994.7,998.5,996.3,1000.8,-1.0,0.0,-1.0,-1.0
23/11/2000,6.7,4.9,9.8,993.4,989.8,996.6,999.5,995.8,1002.7,-1.0,0.0,-1.0,-1.0
24/11/2000,6.6,5.1,10.7,988.6,985.5,991.6,994.6,991.5,997.7,-1.0,0.0,-1.0,0.0
25/11/2000,7.0,5.2,8.6,991.9,989.6,993.8,998.0,995.6,999.9,-1.0,0.0,-1.0,-1.0
26/11/2000,9.0,3.9,10.1,987.3,986.8,987.9,993.3,992.8,993.9,-1.0,0.0,-1.0,-1.0
27/11/2000,6.9,5.8,10.6,995.8,989.5,1000.9,1001.9,995.5,1007.0,-1.0,0.0,-1.0,-1.0
28/11/2000,6.9,5.0,8.1,999.7,997.1,1001.9,1005.8,1003.2,1008.0,-1.0,0.0,-1.0,-1.0
29/11/2000,9.2,6.3,12.8,993.3,992.4,994.0,999.3,998.4,1000.0,-1.0,0.0,-1.0,-1.0
30/11/2000,8.9,7.7,12.2,995.1,989.8,1000.2,1001.1,995.8,1006.3,-1.0,0.0,-1.0,-1.0
01/12/2000,10.1,6.2,11.9,997.4,994.5,1000.4,1003.4,1000.5,1006.5,-1.0,0.0,-1.0,-1.0
02/12/2000,9.5,8.2,11.8,993.8,992.5,994.7,999.8,998.5,1000.7,-1.0,0.0,-1.0,-1.0
03/12/2000,8.4,7.8,9.4,998.0,996.1,999.1,1004.1,1002.2,1005.2,-1.0,0.0,-1.0,-1.0
04/12/2000,8.8,7.2,10.6,995.1,990.8,998.5,1001.2,996.8,1004.6,-1.0,0.0,-1.0,-1.0
05/12/2000,10.0,7.1,11.0,993.4,992.5,994.8,999.4,998.5,1000.8,-1.0,0.0,-1.0,-1.0
06/12/2000,9.6,8.6,11.6,995.4,992.6,997.5,1001.4,998.6,1003.5,-1.0,0.0,-1.0,-1.0
07/12/2000,7.3,5.6,10.4,997.4,997.1,997.9,1003.5,1003.2,1004.0,-1.0,0.0,-1.0,-1.0
08/12/2000,5.1,2.1,9.4,990.5,986.5,994.8,996.6,992.5,1001.0,-1.0,0.0,-1.0,-1.0
09/12/2000,8.0,6.0,10.8,988.0,987.0,988.6,994.0,993.0,994.6,-1.0,0.0,-1.0,-1.0
10/12/2000,7.8,5.9,8.3,987.9,987.1,988.9,993.9,993.1,994.9,-1.0,0.0,-1.0,-1.0
11/12/2000,6.8,5.4,8.7,991.7,991.1,992.7,997.8,997.2,998.8,-1.0,0.0,-1.0,-1.0
12/12/2000,6.7,5.1,8.7,992.7,989.7,996.0,998.8,995.7,1002.1,-1.0,0.0,-1.0,-1.0
13/12/2000,8.0,6.2,10.1,969.9,969.4,970.7,975.8,975.3,976.6,-1.0,0.0,-1.0,-1.0
14/12/2000,5.9,5.6,8.4,967.0,964.2,970.6,972.9,970.1,976.6,-1.0,0.0,-1.0,-1.0
15/12/2000,4.0,2.9,6.5,984.4,980.8,987.6,990.5,986.9,993.7,-1.0,0.0,-1.0,-1.0
16/12/2000,1.9,-0.6,3.8,995.0,992.3,997.5,1001.2,998.5,1003.7,-1.0,0.0,-1.0,-1.0
17/12/2000,-1.2,-3.0,1.5,1003.4,1001.5,1004.8,1009.7,1007.8,1011.1,-1.0,0.0,-1.0,-1.0
18/12/2000,-0.4,-3.1,2.0,1011.5,1008.6,1014.5,1017.9,1015.0,1020.9,-1.0,0.0,-1.0,-1.0
19/12/2000,-0.1,-2.2,1.3,1021.5,1019.8,1022.5,1027.9,1026.2,1029.0,-1.0,0.0,-1.0,-1.0
20/12/2000,2.0,-3.2,3.4,1019.5,1018.1,1020.7,1025.9,1024.4,1027.1,-1.0,0.0,-1.0,-1.0
21/12/2000,3.3,1.3,5.7,1021.6,1020.5,1022.6,1027.9,1026.8,1028.9,-1.0,0.0,-1.0,-1.0
22/12/2000,1.9,-1.2,2.8,1014.2,1011.2,1016.9,1020.5,1017.5,1023.3,-1.0,0.0,-1.0,-1.0
23/12/2000,0.5,-0.8,2.4,1003.4,1002.6,1004.7,1009.7,1008.9,1011.0,-1.0,0.0,-1.0,1.0
24/12/2000,-1.9,-3.9,0.2,1004.7,1004.3,1005.0,1011.1,1010.7,1011.4,-1.0,0.0,-1.0,1.0
25/12/2000,-2.1,-5.3,-0.4,1000.7,997.8,1003.0,1007.0,1004.1,1009.3,-1.0,0.0,-1.0,-1.0
26/12/2000,-0.4,-1.8,0.2,987.6,986.3,989.5,993.8,992.5,995.7,-1.0,0.0,-1.0,1.0
27/12/2000,-1.6,-3.6,-0.3,989.7,987.5,991.6,995.9,993.8,997.9,-1.0,0.0,-1.0,1.0
28/12/2000,-5.3,-7.5,-0.4,991.9,990.0,993.2,998.3,996.4,999.6,-1.0,0.0,-1.0,1.0
29/12/2000,-0.5,-6.3,0.7,984.2,983.9,984.8,990.4,990.1,991.0,-1.0,0.0,-1.0,-1.0
30/12/2000,-4.6,-7.0,-0.4,992.3,987.7,996.7,998.7,994.0,1003.1,-1.0,0.0,-1.0,-1.0
31/12/2000,-0.5,-6.3,1.9,998.3,997.1,999.3,1004.6,1003.3,1005.7,-1.0,0.0,-1.0,-1.0
01/01/2001,3.6,1.1,5.4,983.5,981.4,986.0,989.6,987.5,992.1,-1.0,0.0,-1.0,1.0
02/01/2001,5.5,2.4,7.1,982.1,981.6,982.3,988.1,987.6,988.4,-1.0,0.0,-1.0,1.0
03/01/2001,7.0,4.9,8.7,980.2,977.4,984.4,986.2,983.4,990.5,-1.0,0.0,-1.0,-1.0
04/01/2001,6.1,3.9,7.5,986.4,985.7,986.8,992.5,991.8,992.8,-1.0,0.0,-1.0,-1.0
05/01/2001,7.4,5.2,8.9,982.0,981.3,982.8,988.0,987.3,988.8,-1.0,0.0,-1.0,-1.0
06/01/2001,4.9,3.5,7.4,978.3,977.8,978.8,984.3,983.8,984.8,-1.0,0.0,-1.0,-1.0
07/01/2001,3.3,2.6,4.3,984.7,982.6,986.4,990.8,988.7,992.5,-1.0,0.0,-1.0,-1.0
08/01/2001,3.1,2.3,3.7,991.9,989.6,993.8,998.0,995.8,999.9,-1.0,0.0,-1.0,-1.0
09/01/2001,0.7,0.0,3.3,1000.9,997.7,1004.2,1007.2,1003.9,1010.5,-1.0,0.0,-1.0,-1.0
10/01/2001,-2.5,-4.2,0.5,1012.3,1009.4,1014.9,1018.7,1015.8,1021.3,-1.0,0.0,-1.0,-1.0
11/01/2001,4.0,-3.0,5.2,1016.2,1014.5,1018.5,1022.5,1020.8,1024.8,-1.0,0.0,-1.0,1.0
12/01/2001,1.1,0.1,4.7,1025.0,1023.6,1026.0,1031.4,1030.0,1032.4,-1.0,0.0,-1.0,0.0
13/01/2001,-0.7,-2.5,0.9,1029.7,1028.6,1030.6,1036.2,1035.1,1037.1,-1.0,0.0,-1.0,-1.0
14/01/2001,2.0,-2.8,3.3,1030.3,1029.7,1030.8,1036.8,1036.1,1037.3,-1.0,0.0,-1.0,-1.0
15/01/2001,1.2,-1.6,3.6,1025.5,1024.0,1026.9,1031.9,1030.4,1033.3,-1.0,0.0,-1.0,-1.0
16/01/2001,-0.1,-2.1,0.5,1023.2,1022.7,1023.7,1029.6,1029.1,1030.1,-1.0,0.0,-1.0,-1.0
17/01/2001,-1.6,-3.9,0.4,1020.5,1020.1,1020.9,1027.0,1026.6,1027.4,-1.0,0.0,-1.0,-1.0
18/01/2001,-0.6,-1.6,0.6,1020.6,1019.9,1021.3,1027.1,1026.3,1027.7,-1.0,0.0,-1.0,-1.0
19/01/2001,-1.4,-2.6,0.2,1021.7,1021.1,1022.2,1028.2,1027.6,1028.7,-1.0,0.0,-1.0,-1.0
20/01/2001,-3.0,-6.2,-0.1,1023.6,1022.6,1024.5,1030.1,1029.1,1031.0,-1.0,0.0,-1.0,-1.0
21/01/2001,1.9,-3.5,3.2,1018.5,1016.0,1020.8,1024.9,1022.3,1027.2,-1.0,0.0,-1.0,-1.0
22/01/2001,2.0,-0.2,3.7,1009.2,1004.6,1012.6,1015.5,1010.9,1018.9,-1.0,0.0,-1.0,-1.0
23/01/2001,2.0,-2.4,5.8,991.2,987.5,994.4,997.4,993.6,1000.7,-1.0,0.0,-1.0,-1.0
24/01/2001,6.4,4.4,8.7,972.2,971.2,973.5,978.2,977.2,979.4,-1.0,0.0,-1.0,-1.0
25/01/2001,4.8,3.5,6.7,984.9,983.9,986.7,991.0,990.0,992.8,-1.0,0.0,-1.0,-1.0
26/01/2001,4.0,2.7,5.5,983.8,983.1,984.1,989.9,989.2,990.2,-1.0,0.0,-1.0,-1.0
27/01/2001,4.0,2.1,6.0,985.9,984.7,987.1,992.0,990.8,993.3,-1.0,0.0,-1.0,-1.0
28/01/2001,3.0,2.0,4.2,994.9,991.3,998.0,1001.1,997.4,1004.2,-1.0,0.0,-1.0,-1.0
29/01/2001,2.7,1.3,4.2,1006.0,1003.7,1007.9,1012.2,1010.0,1014.2,-1.0,0.0,-1.0,1.0
30/01/2001,-1.0,-3.4,2.6,1012.8,1010.7,1014.6,1019.2,1017.1,1021.0,-1.0,0.0,-1.0,-1.0
31/01/2001,-2.0,-4.2,1.7,1019.0,1017.0,1020.8,1025.5,1023.5,1027.3,-1.0,0.0,-1.0,-1.0
01/02/2001,-2.5,-6.1,0.5,1021.7,1021.1,1022.4,1028.2,1027.6,1028.9,-1.0,0.0,-1.0,-1.0
02/02/2001,-5.8,-7.3,-2.0,1019.3,1018.4,1019.8,1025.8,1025.0,1026.3,-1.0,0.0,-1.0,-1.0
03/02/2001,-9.4,-12.5,-6.5,1012.5,1011.0,1013.7,1019.1,1017.6,1020.3,-1.0,0.0,-1.0,-1.0
04/02/2001,-10.9,-12.3,-7.9,1010.1,1008.3,1011.1,1016.7,1014.9,1017.8,-1.0,0.0,-1.0,-1.0
05/02/2001,-9.3,-14.4,-3.7,997.3,995.2,999.9,1003.8,1001.7,1006.5,-1.0,0.0,-1.0,-1.0
06/02/2001,-6.4,-10.5,-3.8,987.6,982.7,992.3,993.9,989.0,998.7,-1.0,0.0,-1.0,-1.0
07/02/2001,2.4,-5.0,5.2,974.8,969.7,981.2,980.8,975.7,987.3,-1.0,0.0,-1.0,1.0
08/02/2001,-0.2,-0.7,1.7,988.3,985.2,991.9,994.5,991.4,998.2,-1.0,0.0,-1.0,1.0
09/02/2001,-2.6,-5.9,0.0,1009.1,1003.9,1013.7,1015.5,1010.3,1020.1,-1.0,0.0,-1.0,1.0
10/02/2001,1.1,-1.2,2.7,1018.3,1016.7,1020.0,1024.7,1023.1,1026.4,-1.0,0.0,-1.0,1.0
11/02/2001,4.7,-0.4,7.0,999.6,997.6,1001.9,1005.7,1003.7,1008.1,-1.0,0.0,-1.0,1.0
12/02/2001,5.5,4.3,7.0,1002.9,996.5,1010.2,1009.1,1002.6,1016.5,-1.0,0.0,-1.0,-1.0
13/02/2001,3.9,1.0,5.9,1022.1,1021.1,1022.8,1028.4,1027.5,1029.1,-1.0,0.0,-1.0,-1.0
14/02/2001,3.2,2.8,5.7,1021.5,1020.4,1022.1,1027.8,1026.8,1028.4,-1.0,0.0,-1.0,-1.0
15/02/2001,3.9,0.7,5.8,1016.9,1015.3,1019.9,1023.2,1021.6,1026.2,-1.0,0.0,-1.0,-1.0
16/02/2001,-0.1,-4.2,4.0,1026.9,1025.1,1027.8,1033.3,1031.6,1034.2,-1.0,0.0,-1.0,-1.0
17/02/2001,5.3,0.7,6.7,1028.1,1027.6,1028.8,1034.5,1034.0,1035.1,-1.0,0.0,-1.0,-1.0
18/02/2001,4.8,4.1,6.1,1027.5,1026.9,1028.0,1033.9,1033.3,1034.4,-1.0,0.0,-1.0,-1.0
19/02/2001,4.0,2.6,6.3,1020.1,1019.5,1020.5,1026.4,1025.8,1026.9,-1.0,0.0,-1.0,-1.0
20/02/2001,4.3,0.8,6.8,1011.6,1005.6,1017.3,1017.9,1011.8,1023.6,-1.0,0.0,-1.0,-1.0
21/02/2001,1.5,0.1,5.7,1001.3,999.7,1002.9,1007.6,1005.9,1009.2,-1.0,0.0,-1.0,1.0
22/02/2001,-1.6,-2.8,2.1,996.1,995.4,997.1,1002.4,1001.7,1003.4,-1.0,0.0,-1.0,1.0
23/02/2001,-3.2,-7.7,0.7,1000.3,997.6,1002.1,1006.6,1004.0,1008.4,-1.0,0.0,-1.0,1.0
24/02/2001,-1.4,-2.7,1.6,997.1,996.3,998.3,1003.4,1002.6,1004.6,-1.0,0.0,-1.0,1.0
